Id,Codigo,Descripcion,Provincia,Poblacion,CodigoPostal,Direccion,Latitud,Longitud,Pais
349,60600,ALBACETE LOS LLANOS,Albacete,Albacete,2001.0,CALLE FEDERICO GARCIA LORCA. 1,"39,0002979","-1,8487356",España
350,60800,ALMANSA,Albacete,Almansa,2640.0,PLAZA PRIMERO DE MAYO. 1,"38,8677729","-1,1054355",España
352,60901,CAUDETE,Albacete,Caudete,2660.0,CARRETERA CV-656 - ESTACION FERROCARRIL. S/N,"38,7161493","-0,9597129",España
357,61005,HELLIN,Albacete,Hellín,2400.0,PASEO YUTERA DEL CARMEN. S/N,"38,5088565","-1,688572",España
348,60507,LA GINETA,Albacete,Gineta. La,2110.0,CALLE SANTA ANA. S/N,"39,1117194","-2,000316",España
347,60505,LA RODA DE ALBACETE,Albacete,Roda. La,2630.0,PLAZA ESTACION FERRACARRIL. S/N,"39,199397","-2,1628953",España
346,60503,MINAYA,Albacete,Minaya,2620.0,CALLE ESTACION FERROCARRIL. S/N,"39,240726","-2,3484434",España
345,60500,VILLARROBLEDO,Albacete,Villarrobledo,2600.0,CALLE JUAN FERREIRA. S/N,"39,2608516","-2,5985537",España
435,69009,AGRES,Alicante/Alacant,Agres,3837.0,CALLE ESTACION FERROCARRIL. S/N,"38,7968366","-0,5217951",España
437,69011,ALCOI,Alicante/Alacant,Alcoy/Alcoi,3804.0,AVENIDA TIRANT LO BLANC. 8,"38,7094901","-0,4702863",España
436,69010,COCENTAINA,Alicante/Alacant,Cocentaina,3820.0,CARRER PUJADA A SANTA BARBARA. 29,"38,7407086","-0,4470622",España
355,60905,ELDA-PETRER,Alicante/Alacant,Elda,3600.0,CALLE GALICIA. S/N,"38,484919","-0,8010553",España
351,60900,LA ENCINA,Alicante/Alacant,Villena,3408.0,AVENIDA CONSTITUCION. 1,"38,7653779","-0,9542829",España
356,60907,NOVELDA-ASPE,Alicante/Alacant,Novelda,3660.0,CALLE RAFAEL ALTAMIRA. S/N,"38,4071671","-0,7777287",España
354,60904,SAX,Alicante/Alacant,Sax,3630.0,LUIS BARCELO SANTOJA. 25,"38,5447527","-0,8142178",España
353,60902,VILLENA,Alicante/Alacant,Villena,3400.0,RONDA DE LA ESTACION. S/N,"38,631817","-0,867668",España
12,3309,VILLENA ALTA VELOCIDAD,Alicante/Alacant,Villena,3400.0,PARTIDA DE SAN JUAN. 182,"38,5846082","-0,8734737",España
330,56301,FIÑANA,Almería,Fiñana,4500.0,CARRETERA AL-6401 - DISEMINADO CORTIJO FAZ.S/N,"37,1847081","-2,839647",España
332,56308,GADOR,Almería,Gádor,4560.0,CARRETERA AL-3411 - CALLE RETIRO. S/N,"36,9515917","-2,4874696",España
331,56305,GERGAL,Almería,Gérgal,4458.0,CARRETERA AL-3410 - ESTACION FERROCARRIL. S/N,"37,1088805","-2,5915216",España
57,11212,AGURAIN/SALVATIERRA DE ALAVA,Araba/Álava,Salvatierra/Agurain,1200.0,TREBIÑO KALEA. S/N,"42,8464369","-2,3892266",España
56,11210,ALEGRIA-DULANTZI,Araba/Álava,Alegría-Dulantzi,1240.0,CALLE ESTACION FERROCARRIL. S/N,"42,8488289","-2,5145516",España
58,11213,ARAIA,Araba/Álava,Arraia-Maeztu,1208.0,CALLE ESTACION FERROCARRIL. S/N,"42,8694713","-2,3068018",España
52,11203,MANZANOS,Araba/Álava,Ribera Baja/Erribera Beitia,1220.0,RIO ZADORRA KALEA. S/N,"42,7428754","-2,8675305",España
54,11205,NANCLARES-LANGRAIZ,Araba/Álava,Iruña Oka/Iruña de Oca,1230.0,LA ESTACION KALEZ. S/N,"42,8162344","-2,8049335",España
55,11208,VITORIA/GASTEIZ,Araba/Álava,Vitoria-Gasteiz,1005.0,PLAZUELA DE LA ESTACION. 1,"42,8415284","-2,6726651",España
99,15116,LINARES-CONGOSTINAS,Asturias,Lena,33694.0,CAMINO ASPR-92 - ESTACION FERROCARRIL. S/N,"43,101767","-5,772133",España
257,37600,ALJUCEN,Badajoz,Aljucén,6800.0,CALLE ESTACION FERROCARRIL. S/N,"38,9364087","-6,407883",España
265,40004,ALMENDRALEJO,Badajoz,Almendralejo,6200.0,CALLE LAGO DE ALANGE. 1A,"38,6846701","-6,3997768",España
249,37400,ALMORCHON,Badajoz,Cabeza del Buey,6614.0,CARRETERA EX-104 - ESTACION FERROCARRIL. S/N,"38,6966056","-5,2904115",España
260,37606,BADAJOZ,Badajoz,Badajoz,6006.0,AVENIDA CAROLINA CORONADO. S/N,"38,89061","-6,9817556",España
248,37311,CABEZA DEL BUEY,Badajoz,Cabeza del Buey,6600.0,BARRIADA ESTACION. S/N,"38,723812","-5,2270033",España
264,40002,CALAMONTE,Badajoz,Calamonte,6810.0,AVENIDA DE ESPRONCEDA. S/N,"38,8874922","-6,3826881",España
251,37404,CAMPANARIO,Badajoz,Campanario,6460.0,CARRETERA EX-115 - ESTACION FERROCARRIL. S/N,"38,8534031","-5,6414458",España
250,37402,CASTUERA,Badajoz,Castuera,6420.0,CALLE ALEMANIA. 10,"38,7349783","-5,5417826",España
253,37407,DON BENITO,Badajoz,Don Benito,6400.0,AVENIDA DE LA CONSTITUCION. 29,"38,9669797","-5,8628364",España
273,42005,FREGENAL DE LA SIERRA,Badajoz,Fregenal de la Sierra,6340.0,CARRETERA EX-201 - ESTACION FERROCARRIL. S/N,"38,1677017","-6,6378417",España
271,40107,FUENTE DEL ARCO,Badajoz,Fuente del Arco,6980.0,CARRETERA BAV-1618 - ESTACION FERROCARRIL. S/N,"38,1635601","-5,9005181",España
262,37611,GARROVILLA-LAS VEGAS,Badajoz,Garrovilla. La,6870.0,BARRIADA ESTACION. 2,"38,9153576","-6,4770663",España
259,37604,GUADIANA,Badajoz,Guadiana del Caudillo,6186.0,CARRETERA BA-034 - ESTACION DE FERROCARRIL. S/N,"38,9220809","-6,6899875",España
255,37410,GUAREÑA,Badajoz,Guareña,6470.0,CARRETERA BA-043 - ESTACION DE FERROCARRIL. S/N,"38,8968311","-6,1289519",España
270,40105,LLERENA,Badajoz,Llerena,6900.0,AVENIDA ESTACION FERROCARRIL. 6,"38,2376771","-6,0098805",España
267,40006,LOS SANTOS DE MAIMONA,Badajoz,Santos de Maimona. Los,6230.0,CALLE DISEMINADO LA CARRASCA. 5,"38,4496301","-6,3616186",España
256,37500,MERIDA,Badajoz,Mérida,6800.0,CALLE CARDERO. S/N,"38,9213839","-6,343062",España
261,37608,MONTIJO-EL MOLINO,Badajoz,Montijo,6480.0,CALLE ESTACION FERROCARRIL. S/N,"38,9139742","-6,6182455",España
241,35405,SAN VICENTE DE ALCANTARA,Badajoz,San Vicente de Alcántara,6500.0,CARRETERA CC-91 - ESTACION FERROCARRIL. S/N,"39,3815403","-7,1170664",España
254,37409,VALDETORRES,Badajoz,Valdetorres,6474.0,CALLE LUIS CHAMIZO. 6,"38,9133481","-6,0694247",España
252,37406,VILLANUEVA DE LA SERENA,Badajoz,Villanueva de la Serena,6700.0,CALLE JOSE GALLARDO. 10,"38,9687822","-5,7963912",España
268,40008,ZAFRA FERIA,Badajoz,Zafra,6300.0,BARRIADA ANTONO ZODO. S/N,"38,4243825","-6,4099897",España
550,78505,AGUILAR DE SEGARRA,Barcelona,Aguilar de Segarra,8256.0,CARRETERA BV-3009 - ESTACION FERROCARRIL. 18,"41,738797","1,6237134",España
548,78503,CALAF,Barcelona,Calaf,8280.0,AVENIDA JOSEP MIRO. 1,"41,7302307","1,5151424",España
551,78506,RAJADELL,Barcelona,Rajadell,8256.0,CARRETERA BV-3012 - ESTACION FERROCARRIL. S/N,"41,732411","1,6986637",España
547,78502,SANT MARTI SESGUEIOLES,Barcelona,Sant Martí Sesgueioles,8282.0,PASSEIG DELS GERMANS FOM. S/N,"41,7012114","1,4861976",España
549,78504,SEGUERS-SANT PERE SALLAVINERA,Barcelona,Calaf,8281.0,CARRETERA BV-3051 - ESTACION DE FERROCARRIL. S/N,"41,747882","1,5740043",España
49,11109,BRIVIESCA,Burgos,Briviesca,9240.0,CALLE VIA FERREA. S/N,"42,5427537","-3,3192126",España
48,11014,BURGOS ROSA DE LIMA,Burgos,Burgos,9006.0,AVENIDA PRINCIPE DE ASTURIAS. S/N,"42,3706346","-3,6661075",España
53,11204,LA PUEBLA DE ARGANZON,Burgos,Condado de Treviño,9294.0,CALLE ESTACION FERROCARRIL. S/N,"42,7652437","-2,8303429",España
50,11111,PANCORBO,Burgos,Pancorbo,9280.0,CALLE ESTACION FERROCARRIL. 2,"42,6302302","-3,1129697",España
366,65308,ALCALA DE CHIVERT,Castellón/Castelló,Alcalà de Xivert,12570.0,PASSEIG HEROIS DEL MARROC. S/N,"40,304675","0,2286858",España
426,67208,BARRACAS,Castellón/Castelló,Barracas,12420.0,AVENIDA ESTACION FERROCARRIL. 9,"40,011745","-0,6962735",España
364,65304,ORPESA,Castellón/Castelló,Oropesa del Mar/Orpesa,12594.0,PLAÃA L'ESTACIO FERROCARRIL. S/N,"40,0922718","0,1397688",España
365,65306,TORREBLANCA,Castellón/Castelló,Torreblanca,12596.0,CARRER DE L'ESTACIO. 47,"40,2122167","0,1989847",España
342,60400,ALCAZAR DE SAN JUAN,Ciudad Real,Alcázar de San Juan,13600.0,CALLE ALVAREZ GUERRA. S/N,"39,3961548","-3,2058024",España
246,37305,ALMADENEJOS-ALMADEN,Ciudad Real,Almadén,13480.0,CARRETERA C-424 - ESTACION FERROCARRIL. S/N,"38,7405765","-4,730331",España
295,50202,ALMURADIEL-VISO DEL MARQUES,Ciudad Real,Almuradiel,13760.0,CALLE SAN ANTONIO. S/N,"38,5143048","-3,5017844",España
245,37302,BRAZATORTAS-VEREDAS,Ciudad Real,Brazatortas,13450.0,CALLE JOSE POVEDA. S/N,"38,6688198","-4,3166882",España
343,60402,CAMPO DE CRIPTANA,Ciudad Real,Campo de Criptana,13610.0,AVENIDA AGUSTIN DE LA FUENTE. 49,"39,394412","-3,1176765",España
243,37200,CIUDAD REAL,Ciudad Real,Ciudad Real,13005.0,AVENIDA DE EUROPA. 1,"38,9852579","-3,9134245",España
619,94002,DAIMIEL,Ciudad Real,Daimiel,13250.0,CALLE ESTACION FERROCARRIL. S/N,"39,0615172","-3,6040492",España
247,37308,GUADALMEZ-LOS PEDROCHES,Ciudad Real,Guadalmez,13490.0,CARRETERA LOS PEDROCHES. KM 4,"38,6992339","-4,9295366",España
244,37300,PUERTOLLANO,Ciudad Real,Puertollano,13500.0,CALLE MUELLE. S/N,"38,6914111","-4,1116111",España
294,50200,SANTA CRUZ DE MUDELA,Ciudad Real,Santa Cruz de Mudela,13730.0,PASEO CASTELAR. 161,"38,644651","-3,4514992",España
344,60406,SOCUELLAMOS,Ciudad Real,Socuéllamos,13630.0,CALLE ESTACION FERROCARRIL. S/N,"39,2787994","-2,7755387",España
206,31412,A CORUÑA,Coruña. A,Coruña. A,15008.0,AVENIDA DEL FERROCARRIL. 2,"43,352486","-8,4099651",España
148,21007,BARALLOBRE,Coruña. A,Fene,15528.0,RUA PABLO ARES FEAL. 43,"43,4628928","-8,1885688",España
143,21001,BETANZOS-CIDADE,Coruña. A,Betanzos,15319.0,RUA ARXENTINA. 10,"43,2841768","-8,2158576",España
138,20400,BETANZOS-INFESTA,Coruña. A,Betanzos,15319.0,CAMINO REAL DA INFESTA. S/N,"43,2707409","-8,2258495",España
147,21005,CABANAS,Coruña. A,Cabanas,15621.0,AVENIDA HILARIO RUIZ. S/N,"43,4156164","-8,168832",España
140,20403,CAMBRE,Coruña. A,Cambre,15660.0,CARRETERA DA ESTACION FERROCARRIL. 47,"43,2904881","-8,3520983",España
139,20402,CECEBRE,Coruña. A,Cambre,15650.0,CALLE APEADEIRO. S/N,"43,2879239","-8,3077339",España
208,31416,CERCEDA-MEIRAMA,Coruña. A,Cerceda,15188.0,CARRETERA C-2104A - ESTACION FERROCARRIL. S/N,"43,2076859","-8,4466314",España
136,20319,CESURAS,Coruña. A,Oza-Cesuras,15391.0,RUA ESTACION FERROCARRIL. S/N,"43,1730347","-8,2005033",España
134,20317,CURTIS,Coruña. A,Curtis,15310.0,PRAZA DE COMPOSTELA. 9,"43,1272132","-8,1432035",España
142,20410,ELVIÑA-UNIVERSIDADE,Coruña. A,Coruña. A,15190.0,CALLE ESTACION FERROCARRIL. S/N,"43,3352145","-8,4130116",España
150,21009,NEDA,Coruña. A,Neda,15510.0,AVENIDA CASTELAO. 47,"43,4953536","-8,160979",España
141,20404,O BURGO-SANTIAGO,Coruña. A,Culleredo,15670.0,CALLE RAMON CABANILLAS. 8,"43,3178485","-8,36868",España
207,31415,ORDES,Coruña. A,Ordes,15689.0,CALLE FOSADO. 28,"43,0380488","-8,4478022",España
182,23013,OSEBE,Coruña. A,Teo,15866.0,CARRETERA DP-0205 - ESTACION FERROCARRIL. S/N,"42,825301","-8,615838",España
137,20320,OZA DOS RIOS,Coruña. A,Oza-Cesuras,15380.0,CALLE LOIS. 48,"43,218716","-8,187044",España
181,23011,PADRON,Coruña. A,Padrón,15917.0,CAMIÑO LUANS. 45,"42,739327","-8,6525701",España
184,23021,PADRON BARBANZA,Coruña. A,Padrón,15980.0,CARRETERA DP-3302 - ESTACION FERROCARRIL. S/N,"42,7812443","-8,656552",España
145,21003,PERBES,Coruña. A,Miño,15608.0,CALLE A CRUZ. 20,"43,3781843","-8,20108",España
149,21008,PERLIO,Coruña. A,Fene,15500.0,RUA ANTONIA MONTERO. 4,"43,4730193","-8,17485",España
135,20318,PIÑOI,Coruña. A,Oza-Cesuras,15390.0,CALLE ESTACION FERROCARRIL. S/N,"43,1452995","-8,1911976",España
146,21004,PONTEDEUME,Coruña. A,Pontedeume,15614.0,AVENIDA FERROL. 77,"43,4117646","-8,1803661",España
204,31400,SANTIAGO DE COMPOSTELA,Coruña. A,Santiago de Compostela,15702.0,CALLE HORREO. 75 A,"42,8707816","-8,5447178",España
205,31411,UXES,Coruña. A,Arteixo,15690.0,CARRETERA DP-0510 - TRAVESIA ESTACION. S/N,"43,2974066","-8,444413",España
395,66105,ARGUISUELAS,Cuenca,Arguisuelas,16360.0,CALLE ESTACION FERROCARRIL. S/N,"39,838605","-1,8123037",España
394,66104,CARBONERAS DE GUADAZAON,Cuenca,Carboneras de Guadazaón,16350.0,CARRETERA CAMPORROBLES. S/N,"39,9005164","-1,8076325",España
389,66013,CASTILLEJO DEL ROMERAL,Cuenca,Huete,16541.0,CALLE ESTACION FERROCARRIL. S/N,"40,1371299","-2,5068958",España
393,66103,CAÑADA DEL HOYO,Cuenca,Cañada del Hoyo,16340.0,CALLE ESTACION FERROCARRIL. S/N,"39,9538744","-1,8896024",España
391,66016,CHILLARON,Cuenca,Chillarón de Cuenca,16190.0,CALLE ESTACION FERROCARRIL. S/N,"40,102932","-2,220969",España
392,66100,CUENCA,Cuenca,Cuenca,16004.0,CALLE MARIANO CATALINA. 10,"40,0673622","-2,1364895",España
9,3208,CUENCA FERNANDO ZOBEL,Cuenca,Cuenca,16004.0,AVENIDA CERRO DE LA ESTRELLA. S/N - N-320 - CIRCUNVALACION DE CUENCA,"40,0352819","-2,1441378",España
390,66014,CUEVAS DE VELASCO,Cuenca,Villar y Velasco,16542.0,CALLE ESTACION FERROCARRIL. S/N,"40,1554631","-2,408532",España
387,66006,TARANCON,Cuenca,Tarancón,16400.0,GLORIETA ESTACION FERROCARRIL. S/N,"40,0064667","-3,0097245",España
397,66109,VILLORA,Cuenca,Víllora,16371.0,CARRETERA CM-2109 - ESTACION FERROCARRIL. S/N,"39,7468661","-1,6108998",España
396,66108,YEMEDA-CARDENETE,Cuenca,Yémeda,16373.0,CARRETERA CUV - 5014 - ESTACION FERROCARRIL. S/N,"39,7509195","-1,6818789",España
240,35402,ARROYO DE MALPARTIDA,Cáceres,Cáceres,10910.0,AVENIDA DE LA ESTACION. 79,"39,4680733","-6,5344525",España
239,35400,CACERES,Cáceres,Cáceres,10005.0,AVENIDA JUAN PABLO II. 6,"39,461161","-6,385651",España
237,35302,CASAS DE MILLAN,Cáceres,Casas de Millán,10592.0,CALLE ESTACION FERROCARRIL. S/N,"39,8121045","-6,3256771",España
235,35207,CASATEJADA,Cáceres,Casatejada,10520.0,PASEO JOSE ANTONIO PAVON. 29,"39,8919228","-5,6776116",España
238,35303,CAÑAVERAL,Cáceres,Cañaveral,10820.0,CALLE ESTACION FERROCARRIL. S/N,"39,7889614","-6,3745314",España
236,35301,MIRABEL,Cáceres,Mirabel,10540.0,CALLE ADOLFO DE MIGUEL. 13,"39,8661782","-6,228912",España
185,30000,MONFRAGÜE,Cáceres,Malpartida de Plasencia,10680.0,CARRETERA ESTACION FERROCARRIL MALPARTIDA. S/N,"39,9374645","-6,1010368",España
234,35206,NAVALMORAL DE LA MATA,Cáceres,Navalmoral de la Mata,10300.0,PLAZA ESTACION FERROCARRIL. 1,"39,8948539","-5,545566",España
186,30002,PLASENCIA,Cáceres,Plasencia,10600.0,CALLE ALFONSO CAMARGO. S/N,"40,0221943","-6,0994465",España
242,35406,VALENCIA DE ALCANTARA,Cáceres,Valencia de Alcántara,10500.0,CALLE MANUEL PUEBLA ESTACION. S/N,"39,4269147","-7,2307418",España
324,55020,ALGECIRAS,Cádiz,Algeciras,11207.0,AVENIDA GESTO POR LA PAZ. S/N,"36,126469","-5,448923",España
321,55017,ALMORAIMA,Cádiz,Castellar de la Frontera,11350.0,CARRETERA A-405 - ESTACION FERROCARRIL. S/N,"36,2770173","-5,4300178",España
320,55015,JIMENA DE LA FRONTERA,Cádiz,Jimena de la Frontera,11339.0,CALLE JUAN DE DIOS. 15,"36,4242754","-5,4342443",España
323,55019,LOS BARRIOS,Cádiz,Barrios. Los,11370.0,CARRETERA JEREZ - ALGECIRAS - ESTACION FERROCARRIL. 1,"36,1738822","-5,4607781",España
319,55014,SAN PABLO,Cádiz,Jimena de la Frontera,11320.0,CARRETERA A-405 - ESTACION FERRACARRIL. S/N,"36,4679463","-5,4190055",España
322,55018,SAN ROQUE-LA LINEA,Cádiz,San Roque,11368.0,AVENIDA GUADARRANQUE. 34,"36,2140158","-5,4322269",España
312,55005,SETENIL,Cádiz,Setenil de las Bodegas,11692.0,CARRETERA CA-414 - ESTACION DE FERROCARRIL. S/N,"36,8624427","-5,1211137",España
301,50417,CAMPUS UNIVERSITARIO DE RABANALES,Córdoba,Córdoba,14014.0,CALLE ESTACION FERROCARRIL. S/N,"37,9128153","-4,720937",España
302,50500,CORDOBA,Córdoba,Córdoba,14011.0,GLORIETA DE LAS TRES CULTURAS. S/N,"37,8884864","-4,7895764",España
304,50506,PALMA DEL RIO,Córdoba,Palma del Río,14700.0,CALLE ESTACION FERROCARRIL. S/N,"37,7181028","-5,29276",España
5,2002,PUENTE GENIL-HERRERA,Córdoba,Puente Genil,14500.0,CARRETERA A-318 - KM. 9 - ENTRE LOS PUEBLOS DE PUENTE GENIL (CËRDOBA) Y HERRERA (SEVILLA),"37,3597116","-4,8221946",España
300,50407,VILLA DEL RIO,Córdoba,Villa del Río,14640.0,CALLE PROLONGACION ESTACION FERROCARRIL. S/N,"37,9814294","-4,2838235",España
263,37704,VILLANUEVA DE CORDOBA,Córdoba,Villanueva de Córdoba,14440.0,CARRETERA CO-5100 - VILLANUEVA ADAMUZ KM 9.8 - ESTACION FERROCARRIL. S/N,"38,2551693","-4,5709044",España
558,79302,BORDILS-JUIA,Girona,Bordils,17462.0,CARRER DE PALAMOS - ESTACION FERROCARRIL. S/N,"42,0370471","2,915295",España
553,79203,CALDES DE MALAVELLA,Girona,Caldes de Malavella,17455.0,AVENIDA DOCTOR FOREST. S/N,"41,8411429","2,8007209",España
561,79305,CAMALLERA,Girona,Saus. Camallera i Llampaies,17465.0,CARRER ESTACIO FERROCARRIL. S/N,"42,1223201","2,9653807",España
557,79301,CELRA,Girona,Celrà,17460.0,CARRETERA DE JUIA. 45,"42,0271891","2,8749348",España
567,79314,COLERA,Girona,Colera,17496.0,CARRER PUJADA ESTACIO. S/N,"42,4067916","3,154506",España
564,79309,FIGUERES,Girona,Figueres,17600.0,PLAÃA ESTACIO FERROCARRIL. S/N,"42,2650808","2,968814",España
15,4307,FIGUERES-VILAFANT,Girona,Figueres,17740.0,AVINGUDA PUIG GRAU. S/N,"42,2575697","2,94513",España
559,79303,FLAÇA,Girona,Flaçà,17463.0,PLAÃA ESTACIO DEL CARRILET. S/N,"42,0474159","2,9574089",España
555,79205,FORNELLS DE LA SELVA,Girona,Fornells de la Selva,17458.0,CARRER DE CATERINA ALBERT. S/N,"41,9350259","2,8097539",España
556,79300,GIRONA,Girona,Girona,17002.0,PLAÃA DE ESPANYA. S/N,"41,9793402","2,8168293",España
566,79312,LLANÇA,Girona,Llançà,17490.0,PLAÃA L'ESTACIO FERROCARRIL. S/N,"42,366688","3,149168",España
568,79315,PORTBOU,Girona,Portbou,17497.0,CALLE CLAUDI PLANAS. S/N,"42,4246822","3,1577348",España
554,79204,RIUDELLOTS,Girona,Riudellots de la Selva,17457.0,CARRER VEINAT DE L'ESTACIO. S/N,"41,8962535","2,8116032",España
560,79304,SANT JORDI DESVALLS,Girona,Sant Jordi Desvalls,17464.0,CARRER DE L'ESTACIO. S/N,"42,0683167","2,9645106",España
562,79306,SANT MIQUEL DE FLUVIA,Girona,Sant Miquel de Fluvià,17475.0,CARRETERA GI-622 - ESTACION FERROCARRIL. S/N,"42,172094","2,989598",España
552,79202,SILS,Girona,Sils,17410.0,PLAÃA DE L'ESTACIO. S/N,"41,8076177","2,7450842",España
565,79311,VILAJUIGA,Girona,Vilajuïga,17493.0,PASSEIG DE L'ESTACIO. S/N,"42,3256095","3,0873849",España
563,79308,VILAMALLA,Girona,Vilamalla,17469.0,CARRETERA GIV-6227 - CAMI DE L'ESTACIO. S/N,"42,2163229","2,9778522",España
328,56103,BENALUA DE GUADIX,Granada,Benalúa,18510.0,AVENIDA LLANO DE LA ESTACION. S/N,"37,345298","-3,1631551",España
16,5000,GRANADA,Granada,Granada,18014.0,AVENIDA DE LOS ANDALUCES. S/N,"37,1840355","-3,6090357",España
334,57003,IZNALLOZ,Granada,Iznalloz,18550.0,CALLE EXPLANADA ESTACION FERROCARRIL. S/N,"37,3958908","-3,5278435",España
17,5013,LOJA-SAN FRANCISCO,Granada,Loja,18300.0,PLAZA ESTACION FERROCARRIL. 56,"37,174921","-4,149528",España
327,56100,MOREDA,Granada,Morelábor,18540.0,CARRETERA GR-4101 - ESTACION DE FERROCARRIL. 26,"37,4311479","-3,3105075",España
444,70300,BAIDES,Guadalajara,Baides,19295.0,CALLE ESTACION FERROCARRIL. S/N,"41,004911","-2,785903",España
441,70208,CARRASCOSA DE HENARES,Guadalajara,Espinosa de Henares,19247.0,PASEO EL APEADERO. S/N,"40,905884","-3,013691",España
13,4007,GUADALAJARA-YEBES,Guadalajara,Guadalajara,19000.0,CARRETERA N-320 SACEDON-CUENCA. KM 268,"40,5879523","-3,1249541",España
445,70302,SIGÜENZA,Guadalajara,Sigüenza,19250.0,CALLE ALFONSO VI. S/N,"41,071329","-2,646456",España
276,42009,ALMONASTER-CORTEGANA,Huelva,Almonaster la Real,21342.0,CALLE ALDEA ESTACION ALMTER. S/N,"37,9012229","-6,7973125",España
282,42019,BELMONTE,Huelva,San Bartolomé de la Torre,21500.0,CARRETERA N-431 - ESTACION FERROCARRIL. S/N,"37,461858","-6,947529",España
279,42015,CALAÑAS,Huelva,Calañas,21300.0,PASEO RAMON REGAJO. S/N,"37,651964","-6,876462",España
274,42006,CUMBRES MAYORES,Huelva,Cumbres Mayores,21380.0,CARRETERA A-5300 - ESTACION FERROCARRIL. S/N,"38,0532442","-6,6310657",España
281,42018,EL COBUJON,Huelva,Calañas,21300.0,CARRETERA HV-1427 - ESTACION FERROCARRIL. S/N,"37,51651","-6,953432",España
278,42013,EL TAMUJOSO,Huelva,Cerro de Andévalo. El,21320.0,CARRETERA HU-5101 - ESTACION FERROCARRIL. S/N,"37,7203298","-6,9005379",España
285,43009,ESCACENA,Huelva,Escacena del Campo,21870.0,CARRETERA HU-6111 - CAMINO DEL POZO. S/N,"37,397858","-6,391999",España
283,42020,GIBRALEON,Huelva,Gibraleón,21500.0,CALLE GUADIANA. 6,"37,367897","-6,962285",España
289,43019,HUELVA-TERMINO,Huelva,Huelva,21003.0,AVENIDA DE CADIZ. S/N,"37,252635","-6,944905",España
275,42008,JABUGO-GALAROZA,Huelva,Jabugo,21360.0,CALLE ROMAN TALERO. 34,"37,9279893","-6,7730438",España
286,43011,LA PALMA DEL CONDADO,Huelva,Palma del Condado. La,21700.0,AVENIDA DE LA CONSTITUCION. 9,"37,3906538","-6,5544227",España
280,42016,LOS MILANOS,Huelva,Calañas,21300.0,CARRETERA H-9020 - ESTACION FERROCARRIL. S/N,"37,586225","-6,919955",España
288,43015,NIEBLA-PUERTA DEL BUEY,Huelva,Niebla,21840.0,AVENIDA PUERTA DEL BUEY. S/N,"37,3584965","-6,681256",España
290,43021,SAN JUAN DEL PUERTO,Huelva,San Juan del Puerto,21610.0,CALLE RIOS ESQUINA PLAZA DE LA MARINA. S/N,"37,311893","-6,84109",España
277,42012,VALDELAMUSA,Huelva,Cortegana,21330.0,CARRETERA HU-6102 - ESTACION FERROCARRIL. S/N,"37,787145","-6,8737178",España
287,43012,VILLARRASA,Huelva,Villarrasa,21850.0,CARRETERA A-472 - ESTACION FERROCARRIL. S/N,"37,3870134","-6,598824",España
518,74208,ANZANIGO,Huesca,Caldearenas,22830.0,CALLE ESTACION FERROCARRIL. S/N,"42,4033453","-0,6430434",España
514,74204,AYERBE,Huesca,Ayerbe,22800.0,CARRETERA A-1206 - AVENIDA LAORRE. S/N,"42,2755598","-0,682595",España
536,78302,BINEFAR,Huesca,Binéfar,22500.0,AVENIDA DE ARAGON. S/N,"41,8497659","0,2913721",España
519,74209,CALDEARENAS-AQUILUE,Huesca,Caldearenas,22624.0,CALLE ESTACION FERROCARRIL. S/N,"42,3979073","-0,499468",España
524,74217,CANFRANC,Huesca,Canfranc,22880.0,AVENIDA DE FERNANDO EL CATOLICO. 2,"42,7513897","-0,5141525",España
522,74214,CASTIELLO-PUEBLO,Huesca,Castiello de Jaca,22710.0,AVENIDA FRANCIA. S/N,"42,6273588","-0,5451882",España
533,78201,GRAÑEN,Huesca,Grañén,22260.0,CALLE RONDA DE ARAGON. S/N,"41,9379837","-0,3692811",España
512,74200,HUESCA,Huesca,Huesca,22005.0,CALLE JOSE GIL CAVEZ. 10,"42,1333507","-0,4097769",España
521,74213,JACA,Huesca,Jaca,22700.0,CALLE ESTACION FERROCARRIL. S/N,"42,5776167","-0,5386996",España
513,74202,PLASENCIA DEL MONTE,Huesca,Sotonera. La,22810.0,CARRETERA A-1207 - ESTACION FERROCARRIL. S/N,"42,2051817","-0,5609244",España
516,74206,RIGLOS,Huesca,Peñas de Riglos. Las,22808.0,CALLE ESTACION FERROCARRIL. S/N,"42,3447386","-0,7317148",España
515,74205,RIGLOS-CONCILIO,Huesca,Peñas de Riglos. Las,22808.0,CALLE LACOS. S/N,"42,3169651","-0,7274176",España
520,74211,SABIÑANIGO,Huesca,Sabiñánigo,22600.0,CALLE SERRABLO. 2,"42,5204167","-0,3733136",España
517,74207,SANTA MARIA Y LA PEÑA,Huesca,Peñas de Riglos. Las,22820.0,CALLE ESTACION FERROCARRIL. S/N,"42,38038","-0,6958747",España
523,74216,VILLANUA-LETRANZ,Huesca,Villanúa,22870.0,CALLE ESTACION FERROCARRIL. S/N,"42,6890585","-0,5234695",España
299,50403,ANDUJAR,Jaén,Andújar,23740.0,CARRETERA ESTACION FERROCARRIL S/N,"38,02824","-4,06604",España
